time 	 XG 	 YG 	 ZG 	 Phi 	 Theta 	 Psi
16.0221 	 16.5863 	 13.9844 	 2.86609 	 0.723069 	 -7.37094 	 -37.6022
16.0289 	 16.5875 	 13.9847 	 2.86382 	 0.991286 	 -7.37104 	 -37.5836
16.0357 	 16.5888 	 13.985 	 2.86157 	 1.25977 	 -7.37017 	 -37.565
16.0425 	 16.59 	 13.9853 	 2.85934 	 1.52853 	 -7.36831 	 -37.5463
16.0493 	 16.5911 	 13.9856 	 2.85712 	 1.79757 	 -7.36538 	 -37.5276
16.0561 	 16.5922 	 13.9859 	 2.85491 	 2.0669 	 -7.36135 	 -37.5089
16.063 	 16.5933 	 13.9862 	 2.85272 	 2.33654 	 -7.3562 	 -37.4902
16.0698 	 16.5944 	 13.9865 	 2.85055 	 2.60647 	 -7.34998 	 -37.4716
16.0767 	 16.5954 	 13.9868 	 2.84839 	 2.87669 	 -7.34272 	 -37.4529
16.0835 	 16.5963 	 13.9871 	 2.84626 	 3.14722 	 -7.33436 	 -37.4343
16.0904 	 16.5973 	 13.9873 	 2.84414 	 3.41806 	 -7.32485 	 -37.4157
16.0973 	 16.5982 	 13.9876 	 2.84203 	 3.68922 	 -7.31415 	 -37.397
16.1042 	 16.599 	 13.9879 	 2.83994 	 3.96068 	 -7.30228 	 -37.3783
16.1112 	 16.5998 	 13.9881 	 2.83786 	 4.23245 	 -7.28927 	 -37.3596
16.1181 	 16.6006 	 13.9884 	 2.8358 	 4.50452 	 -7.27516 	 -37.3408
16.1251 	 16.6014 	 13.9886 	 2.83374 	 4.7769 	 -7.25988 	 -37.3219
