time 	 Ue [m/s] 	 Ve [m/s] 	 We [m/s] 	 Pe [rad/s] 	 Qe [rad/s] 	 Re [rad/s]
13.2565 	 -0.134068 	 -0.0120904 	 -0.0333663 	 0.474312 	 -0.0365985 	 0.0506081
13.27 	 -0.140678 	 -0.0148181 	 -0.0177365 	 0.471166 	 -0.0332164 	 0.0486351
13.2836 	 -0.146774 	 -0.0174364 	 -0.00228182 	 0.467577 	 -0.0295886 	 0.0465807
13.2973 	 -0.152261 	 -0.0198946 	 0.0131542 	 0.463496 	 -0.0255949 	 0.0444066
13.311 	 -0.157426 	 -0.0223481 	 0.0280722 	 0.458906 	 -0.0215942 	 0.0421782
13.3247 	 -0.162285 	 -0.0247888 	 0.0428835 	 0.453849 	 -0.0176082 	 0.0399291
13.3384 	 -0.166592 	 -0.0270542 	 0.0576374 	 0.448252 	 -0.0134756 	 0.0376542
13.352 	 -0.170462 	 -0.029255 	 0.0730823 	 0.442272 	 -0.00921879 	 0.0353258
13.3656 	 -0.173785 	 -0.0311929 	 0.0890314 	 0.435819 	 -0.00475818 	 0.0328824
13.3791 	 -0.176536 	 -0.0327068 	 0.104663 	 0.428775 	 -0.000180922 	 0.0303389
13.3926 	 -0.178914 	 -0.034222 	 0.119181 	 0.42134 	 0.00451139 	 0.0278198
13.4061 	 -0.180931 	 -0.0357547 	 0.133219 	 0.413523 	 0.00936623 	 0.0252446
13.4196 	 -0.182546 	 -0.0369909 	 0.147819 	 0.405063 	 0.0143457 	 0.0226612
13.433 	 -0.183972 	 -0.0380606 	 0.16241 	 0.395977 	 0.0192638 	 0.0201684
13.4464 	 -0.185187 	 -0.0393554 	 0.176959 	 0.38664 	 0.0241694 	 0.0177216
13.4597 	 -0.185933 	 -0.0408504 	 0.191414 	 0.377189 	 0.0293464 	 0.0151864
13.473 	 -0.186283 	 -0.0423611 	 0.20496 	 0.367586 	 0.034661 	 0.0126046
13.4863 	 -0.185881 	 -0.0432944 	 0.218329 	 0.357494 	 0.0402309 	 0.00994964
13.4996 	 -0.185321 	 -0.0444306 	 0.231409 	 0.347117 	 0.0456717 	 0.00734169
13.5129 	 -0.184637 	 -0.0454564 	 0.244847 	 0.336293 	 0.0509754 	 0.00479944
13.5262 	 -0.183782 	 -0.0463792 	 0.258586 	 0.325143 	 0.0562091 	 0.00226073
13.5395 	 -0.182589 	 -0.0472394 	 0.271955 	 0.313909 	 0.0614915 	 -0.000230502
13.5528 	 -0.180958 	 -0.0480785 	 0.284443 	 0.302578 	 0.0669481 	 -0.00264818
13.5661 	 -0.178933 	 -0.0488479 	 0.296262 	 0.291116 	 0.0725514 	 -0.00506239
13.5793 	 -0.176557 	 -0.0494405 	 0.307622 	 0.279369 	 0.0782724 	 -0.00747428
13.5925 	 -0.174038 	 -0.0498976 	 0.31916 	 0.267253 	 0.0838772 	 -0.00991525
13.6057 	 -0.171521 	 -0.050259 	 0.331043 	 0.254679 	 0.0892134 	 -0.0122878
13.6189 	 -0.168727 	 -0.0505198 	 0.343007 	 0.241881 	 0.0945282 	 -0.014638
13.6321 	 -0.165621 	 -0.0508046 	 0.354328 	 0.229034 	 0.0999322 	 -0.0169885
13.6454 	 -0.162057 	 -0.0509841 	 0.364596 	 0.216238 	 0.105448 	 -0.0193357
13.6587 	 -0.157974 	 -0.0508445 	 0.374445 	 0.20324 	 0.111109 	 -0.0216726
13.672 	 -0.153616 	 -0.0504214 	 0.384385 	 0.189859 	 0.116723 	 -0.0239802
13.6853 	 -0.149117 	 -0.0498436 	 0.394512 	 0.176091 	 0.122183 	 -0.0262278
13.6987 	 -0.144306 	 -0.0491457 	 0.404639 	 0.162052 	 0.127669 	 -0.0284328
13.7122 	 -0.139169 	 -0.0484527 	 0.413843 	 0.147953 	 0.13322 	 -0.0305504
13.7257 	 -0.133678 	 -0.0477386 	 0.422078 	 0.133866 	 0.13884 	 -0.0326007
13.7392 	 -0.127955 	 -0.047057 	 0.429785 	 0.119688 	 0.144467 	 -0.0345712
13.7527 	 -0.122105 	 -0.0463166 	 0.437446 	 0.105345 	 0.149913 	 -0.0364746
13.7663 	 -0.116046 	 -0.0454447 	 0.445291 	 0.0907911 	 0.155193 	 -0.0383337
13.78 	 -0.109751 	 -0.0444902 	 0.453013 	 0.0761272 	 0.160376 	 -0.0401308
13.7936 	 -0.103104 	 -0.0434742 	 0.459586 	 0.0616394 	 0.165567 	 -0.0418638
13.8073 	 -0.0961765 	 -0.0424475 	 0.464904 	 0.0473961 	 0.170779 	 -0.0435281
13.8209 	 -0.0890103 	 -0.0413061 	 0.469113 	 0.0332354 	 0.175938 	 -0.0451142
13.8345 	 -0.0816292 	 -0.0400212 	 0.473485 	 0.0189735 	 0.180981 	 -0.0466376
13.848 	 -0.0742314 	 -0.0387319 	 0.478249 	 0.00458555 	 0.185741 	 -0.0481213
13.8615 	 -0.066854 	 -0.0375349 	 0.483205 	 -0.00985435 	 0.190189 	 -0.0495814
13.8749 	 -0.0592407 	 -0.0362998 	 0.488034 	 -0.0243091 	 0.194582 	 -0.0509977
13.8883 	 -0.0511969 	 -0.0349279 	 0.491909 	 -0.0385675 	 0.199121 	 -0.0523535
13.9016 	 -0.042871 	 -0.0335234 	 0.494554 	 -0.0525428 	 0.20372 	 -0.0536059
13.9149 	 -0.0344973 	 -0.0321131 	 0.496307 	 -0.066401 	 0.208119 	 -0.0547972
13.9281 	 -0.0261659 	 -0.0306385 	 0.497816 	 -0.0802487 	 0.212194 	 -0.0558855
13.9413 	 -0.0177365 	 -0.0290984 	 0.499683 	 -0.0941714 	 0.216039 	 -0.0569317
13.9545 	 -0.0091227 	 -0.0275191 	 0.501551 	 -0.107985 	 0.219751 	 -0.0579626
13.9677 	 -0.000265143 	 -0.0259415 	 0.502617 	 -0.121547 	 0.223467 	 -0.0589565
13.9808 	 0.00888845 	 -0.0243669 	 0.502418 	 -0.134813 	 0.227301 	 -0.0599037
13.994 	 0.0181917 	 -0.0228498 	 0.501197 	 -0.147804 	 0.231118 	 -0.0607591
14.0071 	 0.0274443 	 -0.021413 	 0.499742 	 -0.160658 	 0.234627 	 -0.0615664
14.0202 	 0.0366947 	 -0.0199035 	 0.498675 	 -0.173601 	 0.237755 	 -0.0623794
14.0334 	 0.0459986 	 -0.0183574 	 0.497748 	 -0.186476 	 0.240668 	 -0.0631306
14.0465 	 0.0554808 	 -0.0167861 	 0.496152 	 -0.199136 	 0.243585 	 -0.063787
14.0596 	 0.0651553 	 -0.0152129 	 0.493622 	 -0.211481 	 0.24657 	 -0.0643492
14.0728 	 0.0749159 	 -0.0137212 	 0.490478 	 -0.223537 	 0.249509 	 -0.0647795
14.0859 	 0.0846829 	 -0.0122863 	 0.487359 	 -0.235448 	 0.252228 	 -0.0651277
14.099 	 0.0944537 	 -0.0108708 	 0.484553 	 -0.247251 	 0.254661 	 -0.0654521
14.1122 	 0.104163 	 -0.00932434 	 0.481735 	 -0.258595 	 0.2569 	 -0.0657209
14.1249 	 0.113729 	 -0.00773063 	 0.478147 	 -0.269429 	 0.258963 	 -0.0659343
14.1374 	 0.123241 	 -0.00609994 	 0.47374 	 -0.279749 	 0.260963 	 -0.0661263
14.1496 	 0.13266 	 -0.0044512 	 0.468825 	 -0.289624 	 0.262844 	 -0.0662757
14.1616 	 0.141967 	 -0.00278364 	 0.463814 	 -0.299105 	 0.264547 	 -0.0664174
14.1734 	 0.151152 	 -0.00108531 	 0.459057 	 -0.308302 	 0.26605 	 -0.06654
14.1849 	 0.160169 	 0.000565771 	 0.454466 	 -0.317136 	 0.267317 	 -0.0666792
14.1963 	 0.16923 	 0.00238756 	 0.44991 	 -0.325743 	 0.268481 	 -0.0667791
14.2074 	 0.178174 	 0.00415233 	 0.44468 	 -0.333962 	 0.269581 	 -0.0668692
14.2185 	 0.187105 	 0.00592135 	 0.438719 	 -0.341766 	 0.270656 	 -0.0669373
14.2293 	 0.196064 	 0.00773408 	 0.432739 	 -0.349275 	 0.271671 	 -0.067031
14.2401 	 0.204825 	 0.00948427 	 0.42695 	 -0.356561 	 0.272454 	 -0.0670854
14.2506 	 0.213482 	 0.0112761 	 0.421512 	 -0.363698 	 0.273033 	 -0.0671121
14.2611 	 0.222112 	 0.0131149 	 0.416122 	 -0.370614 	 0.273511 	 -0.0671564
14.2715 	 0.230737 	 0.0150041 	 0.410325 	 -0.377233 	 0.273956 	 -0.0672038
14.2818 	 0.239186 	 0.0167638 	 0.403593 	 -0.383398 	 0.274287 	 -0.0672445
14.2919 	 0.247572 	 0.0185295 	 0.396399 	 -0.389263 	 0.274528 	 -0.0673108
14.302 	 0.255931 	 0.0204284 	 0.389462 	 -0.394999 	 0.274621 	 -0.0673727
14.312 	 0.264238 	 0.0223787 	 0.383126 	 -0.400627 	 0.274504 	 -0.0674188
14.322 	 0.272521 	 0.0244145 	 0.377194 	 -0.406148 	 0.274245 	 -0.0674346
14.3318 	 0.28081 	 0.0264294 	 0.370988 	 -0.411429 	 0.27396 	 -0.0674487
14.3416 	 0.289083 	 0.0284037 	 0.364099 	 -0.416431 	 0.273681 	 -0.0674705
14.3514 	 0.297349 	 0.0304058 	 0.356647 	 -0.421195 	 0.273377 	 -0.0675417
14.3611 	 0.305657 	 0.0325055 	 0.34927 	 -0.425838 	 0.272999 	 -0.0676411
14.3707 	 0.313831 	 0.034583 	 0.342193 	 -0.430362 	 0.272391 	 -0.0677042
14.3803 	 0.322114 	 0.0367577 	 0.335748 	 -0.434782 	 0.271718 	 -0.067789
14.3898 	 0.330367 	 0.0389011 	 0.329373 	 -0.438975 	 0.270983 	 -0.0678714
14.3993 	 0.3386 	 0.0410361 	 0.322618 	 -0.442917 	 0.270225 	 -0.0679786
14.4088 	 0.346838 	 0.043194 	 0.315331 	 -0.446616 	 0.269458 	 -0.068109
14.4182 	 0.355109 	 0.0454624 	 0.307863 	 -0.450182 	 0.268624 	 -0.0682453
14.4276 	 0.363336 	 0.0477885 	 0.300619 	 -0.453604 	 0.267616 	 -0.0684027
14.437 	 0.371477 	 0.0500667 	 0.293768 	 -0.456891 	 0.266437 	 -0.0685255
14.4464 	 0.379491 	 0.0522118 	 0.287086 	 -0.459987 	 0.265142 	 -0.0686052
14.4557 	 0.387499 	 0.0543704 	 0.280255 	 -0.462881 	 0.263814 	 -0.0686915
14.465 	 0.395445 	 0.0564655 	 0.272901 	 -0.465511 	 0.26243 	 -0.0687721
14.4744 	 0.403241 	 0.0584829 	 0.265081 	 -0.467923 	 0.260922 	 -0.068832
14.4837 	 0.411066 	 0.0604994 	 0.257552 	 -0.470183 	 0.259318 	 -0.0689353
14.493 	 0.418913 	 0.0625773 	 0.250504 	 -0.472367 	 0.257598 	 -0.0690367
14.5023 	 0.426712 	 0.0646147 	 0.243685 	 -0.474455 	 0.255772 	 -0.0691628
14.5116 	 0.434527 	 0.0667457 	 0.236716 	 -0.47642 	 0.253881 	 -0.0692906
14.5209 	 0.442389 	 0.0689705 	 0.229235 	 -0.478199 	 0.251984 	 -0.0694528
14.5302 	 0.450295 	 0.0712395 	 0.221318 	 -0.479748 	 0.250088 	 -0.0696506
14.5395 	 0.45816 	 0.0735599 	 0.213205 	 -0.481138 	 0.248093 	 -0.0698505
14.5489 	 0.46592 	 0.0758325 	 0.20549 	 -0.482448 	 0.245931 	 -0.069991
14.5582 	 0.473581 	 0.0779963 	 0.198202 	 -0.483573 	 0.24359 	 -0.0700853
14.5676 	 0.48128 	 0.0800064 	 0.191337 	 -0.484418 	 0.241184 	 -0.0701728
14.577 	 0.488895 	 0.0819156 	 0.184238 	 -0.485004 	 0.23869 	 -0.0702586
14.5864 	 0.496296 	 0.083714 	 0.17636 	 -0.485385 	 0.236072 	 -0.0703061
14.5959 	 0.503668 	 0.0855383 	 0.16814 	 -0.485587 	 0.233355 	 -0.0703501
14.6054 	 0.511071 	 0.0874535 	 0.160134 	 -0.485683 	 0.230502 	 -0.0703734
14.6149 	 0.518456 	 0.0893229 	 0.152823 	 -0.485653 	 0.227493 	 -0.0704086
14.6245 	 0.525899 	 0.0912521 	 0.145902 	 -0.48546 	 0.22439 	 -0.0704815
14.6342 	 0.53339 	 0.0932753 	 0.139088 	 -0.485115 	 0.221162 	 -0.0706082
14.6439 	 0.540588 	 0.0949376 	 0.131673 	 -0.48442 	 0.217817 	 -0.0706679
14.6536 	 0.54769 	 0.0964875 	 0.123859 	 -0.483546 	 0.214419 	 -0.0706452
14.6634 	 0.554881 	 0.0982276 	 0.115852 	 -0.482516 	 0.2109 	 -0.0706494
14.6733 	 0.562302 	 0.100276 	 0.108312 	 -0.481318 	 0.207202 	 -0.0707626
14.6833 	 0.569449 	 0.102031 	 0.101329 	 -0.479925 	 0.20326 	 -0.0708323
14.6933 	 0.576619 	 0.103949 	 0.0942384 	 -0.478362 	 0.19914 	 -0.0709021
14.7034 	 0.583789 	 0.105852 	 0.086573 	 -0.476468 	 0.194912 	 -0.0710521
14.7136 	 0.590725 	 0.107443 	 0.0785674 	 -0.474228 	 0.190522 	 -0.0711444
14.724 	 0.597528 	 0.10882 	 0.0703377 	 -0.471627 	 0.185959 	 -0.0711907
14.7344 	 0.60419 	 0.11004 	 0.0621899 	 -0.468764 	 0.181218 	 -0.0711475
14.745 	 0.610771 	 0.111356 	 0.0545748 	 -0.46575 	 0.17615 	 -0.0711064
14.7557 	 0.617428 	 0.112823 	 0.0471136 	 -0.46252 	 0.170918 	 -0.071069
14.7665 	 0.624131 	 0.114343 	 0.0393708 	 -0.458997 	 0.165579 	 -0.0710017
14.7775 	 0.630796 	 0.115697 	 0.03137 	 -0.455069 	 0.160111 	 -0.0708911
14.7887 	 0.637292 	 0.116916 	 0.0230708 	 -0.450769 	 0.15432 	 -0.0707968
14.8 	 0.643845 	 0.11834 	 0.0146532 	 -0.446189 	 0.148197 	 -0.0707456
14.8116 	 0.650252 	 0.119633 	 0.00657981 	 -0.44124 	 0.14169 	 -0.0706612
14.8234 	 0.656651 	 0.120924 	 -0.00137752 	 -0.435965 	 0.134957 	 -0.0705281
14.8354 	 0.662965 	 0.12223 	 -0.00954234 	 -0.430395 	 0.12809 	 -0.0703218
14.8476 	 0.668988 	 0.123311 	 -0.0179026 	 -0.424502 	 0.121151 	 -0.0700939
14.8598 	 0.674843 	 0.124415 	 -0.0264742 	 -0.418382 	 0.11415 	 -0.0697901
14.8719 	 0.680457 	 0.125392 	 -0.0351314 	 -0.412053 	 0.107135 	 -0.0694694
14.884 	 0.685921 	 0.126506 	 -0.0437501 	 -0.405616 	 0.0999914 	 -0.0692094
14.8961 	 0.691153 	 0.12764 	 -0.051862 	 -0.399065 	 0.0927715 	 -0.0688912
14.9081 	 0.696051 	 0.128661 	 -0.0595271 	 -0.392309 	 0.0853681 	 -0.0685045
14.9201 	 0.700551 	 0.129468 	 -0.0669777 	 -0.38534 	 0.0778292 	 -0.0680281
14.9321 	 0.70489 	 0.130236 	 -0.0749084 	 -0.37813 	 0.0703151 	 -0.0675237
14.9441 	 0.709161 	 0.131237 	 -0.0833572 	 -0.370778 	 0.0627785 	 -0.0669892
14.9561 	 0.713506 	 0.132459 	 -0.0916127 	 -0.363234 	 0.0552606 	 -0.0664878
14.9681 	 0.717725 	 0.133804 	 -0.0991988 	 -0.355528 	 0.04762 	 -0.0659783
14.98 	 0.721769 	 0.13518 	 -0.106665 	 -0.347627 	 0.039937 	 -0.0654232
14.992 	 0.725543 	 0.136582 	 -0.1142 	 -0.339569 	 0.0321074 	 -0.06483
15.0039 	 0.728832 	 0.137487 	 -0.121705 	 -0.331111 	 0.0241808 	 -0.0640769
15.0159 	 0.731859 	 0.138261 	 -0.129214 	 -0.3224 	 0.0161769 	 -0.0631958
15.0279 	 0.734739 	 0.139016 	 -0.136669 	 -0.313434 	 0.00812889 	 -0.0622414
15.0399 	 0.737376 	 0.139783 	 -0.14367 	 -0.304309 	 -2.55632e-05 	 -0.0612061
15.0519 	 0.739621 	 0.140406 	 -0.149941 	 -0.294924 	 -0.0084176 	 -0.0601931
15.0639 	 0.741773 	 0.141126 	 -0.155883 	 -0.285392 	 -0.0168283 	 -0.0591449
15.0759 	 0.743781 	 0.141925 	 -0.162378 	 -0.275773 	 -0.025168 	 -0.0580758
15.0879 	 0.745441 	 0.142567 	 -0.169527 	 -0.266032 	 -0.0334515 	 -0.0569111
15.1 	 0.746864 	 0.143095 	 -0.176631 	 -0.256134 	 -0.0416923 	 -0.0556858
15.112 	 0.747949 	 0.143581 	 -0.183436 	 -0.246082 	 -0.0501001 	 -0.0543528
15.124 	 0.748917 	 0.144253 	 -0.189531 	 -0.235887 	 -0.0585603 	 -0.0529691
15.1361 	 0.749636 	 0.144927 	 -0.195169 	 -0.225506 	 -0.0670752 	 -0.0515006
15.1481 	 0.750219 	 0.145671 	 -0.200764 	 -0.214947 	 -0.0755479 	 -0.0500253
15.1602 	 0.750672 	 0.146342 	 -0.206656 	 -0.204206 	 -0.0838781 	 -0.0485517
15.1722 	 0.75066 	 0.146843 	 -0.212894 	 -0.193337 	 -0.0923282 	 -0.0470114
15.1843 	 0.750268 	 0.1474 	 -0.219071 	 -0.182404 	 -0.100952 	 -0.0453992
15.1963 	 0.749492 	 0.147804 	 -0.224567 	 -0.171243 	 -0.109742 	 -0.0436553
15.2084 	 0.748435 	 0.148155 	 -0.229407 	 -0.159931 	 -0.118619 	 -0.041813
15.2204 	 0.74726 	 0.148472 	 -0.234069 	 -0.148392 	 -0.127396 	 -0.0399249
15.2325 	 0.745835 	 0.148656 	 -0.238989 	 -0.136664 	 -0.136118 	 -0.0380037
15.2445 	 0.744087 	 0.148547 	 -0.244516 	 -0.124772 	 -0.144724 	 -0.0359774
15.2566 	 0.742048 	 0.148318 	 -0.25025 	 -0.112784 	 -0.153286 	 -0.0338312
15.2686 	 0.739646 	 0.14812 	 -0.255814 	 -0.100776 	 -0.161969 	 -0.0315957
15.2807 	 0.736864 	 0.147937 	 -0.260588 	 -0.0887131 	 -0.170759 	 -0.0293443
15.2928 	 0.733805 	 0.147688 	 -0.26456 	 -0.0765092 	 -0.179494 	 -0.0270507
15.3048 	 0.730447 	 0.147157 	 -0.268186 	 -0.0640902 	 -0.188122 	 -0.0246838
15.3169 	 0.726901 	 0.146615 	 -0.272139 	 -0.0516903 	 -0.196615 	 -0.0222506
15.329 	 0.723107 	 0.146045 	 -0.276793 	 -0.0393199 	 -0.205048 	 -0.0197869
15.3412 	 0.719035 	 0.145483 	 -0.281966 	 -0.0270086 	 -0.213374 	 -0.0172723
15.3533 	 0.714716 	 0.144834 	 -0.287352 	 -0.0146096 	 -0.221553 	 -0.014664
15.3655 	 0.709992 	 0.143999 	 -0.29213 	 -0.00195652 	 -0.229795 	 -0.0119897
15.3776 	 0.704861 	 0.143028 	 -0.29634 	 0.0108192 	 -0.238104 	 -0.00923433
15.3898 	 0.699558 	 0.142204 	 -0.299988 	 0.0235902 	 -0.24635 	 -0.00642522
15.4021 	 0.69407 	 0.141398 	 -0.303393 	 0.0363593 	 -0.254436 	 -0.00358325
15.4143 	 0.688399 	 0.140552 	 -0.306941 	 0.0491669 	 -0.262312 	 -0.000708581
15.4266 	 0.682365 	 0.139471 	 -0.310788 	 0.0620545 	 -0.270085 	 0.00222606
15.4389 	 0.675955 	 0.138352 	 -0.314664 	 0.0750079 	 -0.277929 	 0.00521276
15.4513 	 0.669318 	 0.137343 	 -0.318278 	 0.0880025 	 -0.285772 	 0.0083352
15.4637 	 0.662609 	 0.136501 	 -0.321934 	 0.101023 	 -0.293501 	 0.0115576
15.4761 	 0.655727 	 0.135623 	 -0.325399 	 0.114127 	 -0.301047 	 0.0148045
15.4885 	 0.648609 	 0.13466 	 -0.328807 	 0.127263 	 -0.308394 	 0.0180651
15.501 	 0.641187 	 0.133572 	 -0.3324 	 0.140421 	 -0.315643 	 0.021378
15.5136 	 0.633414 	 0.132286 	 -0.336085 	 0.1536 	 -0.322753 	 0.0247707
15.5262 	 0.625287 	 0.130921 	 -0.339432 	 0.166816 	 -0.329811 	 0.0281771
15.5388 	 0.616876 	 0.129461 	 -0.342403 	 0.179837 	 -0.336774 	 0.0315955
15.5513 	 0.60865 	 0.128271 	 -0.344868 	 0.192241 	 -0.34333 	 0.0348923
15.5633 	 0.600631 	 0.127261 	 -0.346922 	 0.204104 	 -0.34938 	 0.0380596
15.575 	 0.592798 	 0.126294 	 -0.348975 	 0.215523 	 -0.354965 	 0.0411106
15.5862 	 0.58487 	 0.125148 	 -0.351133 	 0.226457 	 -0.360108 	 0.0441936
15.5972 	 0.576802 	 0.123789 	 -0.353128 	 0.237038 	 -0.365044 	 0.0472587
15.6079 	 0.568671 	 0.122249 	 -0.354926 	 0.24722 	 -0.369589 	 0.0502928
15.6183 	 0.560546 	 0.120669 	 -0.356537 	 0.257167 	 -0.373954 	 0.0532421
15.6285 	 0.552375 	 0.118992 	 -0.357997 	 0.266848 	 -0.378068 	 0.05618
15.6385 	 0.544176 	 0.117279 	 -0.359329 	 0.276193 	 -0.381922 	 0.059094
15.6482 	 0.535998 	 0.115524 	 -0.360582 	 0.285165 	 -0.385456 	 0.0620131
15.6578 	 0.528048 	 0.11394 	 -0.361906 	 0.293886 	 -0.388792 	 0.0648697
15.6673 	 0.520143 	 0.112549 	 -0.363212 	 0.30228 	 -0.392061 	 0.0676794
15.6765 	 0.512208 	 0.11112 	 -0.364311 	 0.310497 	 -0.39522 	 0.0704527
15.6856 	 0.504316 	 0.109676 	 -0.365107 	 0.318657 	 -0.398305 	 0.073151
15.6946 	 0.496491 	 0.108206 	 -0.365597 	 0.32663 	 -0.401175 	 0.0757721
15.7035 	 0.488712 	 0.106639 	 -0.365731 	 0.334405 	 -0.403773 	 0.0783138
15.7122 	 0.48096 	 0.104992 	 -0.365925 	 0.341967 	 -0.40617 	 0.0808661
15.7208 	 0.473171 	 0.103279 	 -0.366457 	 0.349257 	 -0.408434 	 0.0834231
15.7293 	 0.4652 	 0.101381 	 -0.36718 	 0.356314 	 -0.41061 	 0.0859999
15.7377 	 0.457192 	 0.0993879 	 -0.367796 	 0.363301 	 -0.412757 	 0.088498
15.746 	 0.449225 	 0.097446 	 -0.368087 	 0.370198 	 -0.41487 	 0.0909003
15.7542 	 0.441402 	 0.0956192 	 -0.368175 	 0.376957 	 -0.416876 	 0.0932231
15.7624 	 0.433695 	 0.0938689 	 -0.368407 	 0.38359 	 -0.418786 	 0.0954737
15.7704 	 0.426164 	 0.0922141 	 -0.368509 	 0.390147 	 -0.420519 	 0.0976333
15.7784 	 0.418708 	 0.0906328 	 -0.368541 	 0.396554 	 -0.422126 	 0.0997085
15.7863 	 0.41122 	 0.0890639 	 -0.368475 	 0.402831 	 -0.423674 	 0.101715
15.7941 	 0.403813 	 0.0875911 	 -0.368391 	 0.408956 	 -0.425101 	 0.103652
15.8018 	 0.396482 	 0.0862335 	 -0.368396 	 0.414902 	 -0.426426 	 0.105519
15.8095 	 0.389164 	 0.0849155 	 -0.368427 	 0.420672 	 -0.427714 	 0.107305
15.8171 	 0.381907 	 0.0836344 	 -0.368389 	 0.426329 	 -0.428905 	 0.109013
15.8247 	 0.374583 	 0.082238 	 -0.368187 	 0.431907 	 -0.42994 	 0.110714
15.8322 	 0.36719 	 0.0806395 	 -0.367828 	 0.437392 	 -0.430781 	 0.112438
15.8396 	 0.359951 	 0.0790866 	 -0.367509 	 0.442719 	 -0.43141 	 0.114089
15.847 	 0.352713 	 0.0775091 	 -0.367274 	 0.447904 	 -0.431979 	 0.115692
15.8544 	 0.345734 	 0.0761153 	 -0.366936 	 0.452915 	 -0.432405 	 0.117131
15.8617 	 0.33881 	 0.0747817 	 -0.366229 	 0.457785 	 -0.43271 	 0.118468
15.869 	 0.331948 	 0.0735264 	 -0.365232 	 0.462559 	 -0.432918 	 0.119753
15.8762 	 0.325068 	 0.0722117 	 -0.364179 	 0.467337 	 -0.433098 	 0.121013
15.8834 	 0.318096 	 0.0707404 	 -0.363195 	 0.472086 	 -0.433237 	 0.122256
15.8905 	 0.31114 	 0.0692868 	 -0.362396 	 0.476685 	 -0.433287 	 0.123483
15.8977 	 0.304146 	 0.0678855 	 -0.361594 	 0.481092 	 -0.433285 	 0.124669
15.9048 	 0.297187 	 0.0665665 	 -0.360731 	 0.4853 	 -0.433162 	 0.125814
15.9118 	 0.290447 	 0.0653807 	 -0.359833 	 0.489421 	 -0.432855 	 0.126905
15.9188 	 0.283825 	 0.0642392 	 -0.358653 	 0.493457 	 -0.432402 	 0.127915
15.9258 	 0.277178 	 0.0630172 	 -0.357133 	 0.497445 	 -0.431907 	 0.128847
15.9328 	 0.2706 	 0.061781 	 -0.355531 	 0.501357 	 -0.43131 	 0.129691
15.9398 	 0.264111 	 0.0605425 	 -0.354077 	 0.505184 	 -0.430628 	 0.13047
15.9467 	 0.257641 	 0.0592819 	 -0.352723 	 0.50896 	 -0.429887 	 0.131185
15.9536 	 0.251225 	 0.0580176 	 -0.351402 	 0.512646 	 -0.429026 	 0.13182
15.9605 	 0.244814 	 0.0567252 	 -0.350061 	 0.516191 	 -0.428039 	 0.132414
15.9674 	 0.238366 	 0.055487 	 -0.348571 	 0.519516 	 -0.426972 	 0.132988
15.9743 	 0.231901 	 0.0543768 	 -0.346946 	 0.522566 	 -0.425843 	 0.133549
15.9811 	 0.225464 	 0.0534282 	 -0.345149 	 0.525393 	 -0.424646 	 0.134097
15.988 	 0.219106 	 0.0525047 	 -0.343197 	 0.528155 	 -0.423345 	 0.134573
15.9948 	 0.212866 	 0.0515046 	 -0.341215 	 0.53094 	 -0.421894 	 0.134967
16.0016 	 0.206738 	 0.0504364 	 -0.339242 	 0.533741 	 -0.420298 	 0.135293
16.0085 	 0.200579 	 0.0493212 	 -0.337247 	 0.536383 	 -0.418622 	 0.135594
16.0153 	 0.194366 	 0.0482301 	 -0.335212 	 0.538782 	 -0.416891 	 0.135882
16.0221 	 0.18816 	 0.0472381 	 -0.332871 	 0.540924 	 -0.415064 	 0.136089
16.0289 	 0.181908 	 0.0462255 	 -0.330319 	 0.542915 	 -0.413164 	 0.136229
16.0357 	 0.175614 	 0.0451061 	 -0.327847 	 0.54483 	 -0.411156 	 0.136362
16.0425 	 0.169549 	 0.0440273 	 -0.325405 	 0.546776 	 -0.40892 	 0.136399
16.0493 	 0.163642 	 0.0430377 	 -0.323151 	 0.548699 	 -0.40658 	 0.136333
16.0561 	 0.157967 	 0.0423019 	 -0.320562 	 0.550448 	 -0.40407 	 0.136117
16.063 	 0.152292 	 0.0417272 	 -0.317475 	 0.551868 	 -0.40143 	 0.135842
16.0698 	 0.146378 	 0.0410862 	 -0.313926 	 0.55301 	 -0.398772 	 0.135558
16.0767 	 0.14065 	 0.0404556 	 -0.310281 	 0.55407 	 -0.395845 	 0.135188
16.0835 	 0.134935 	 0.0396991 	 -0.307228 	 0.555141 	 -0.392788 	 0.134834
16.0904 	 0.12936 	 0.038973 	 -0.304504 	 0.556096 	 -0.389544 	 0.134442
16.0973 	 0.123608 	 0.0380821 	 -0.30172 	 0.5569 	 -0.38627 	 0.134107
16.1042 	 0.117693 	 0.0371171 	 -0.298489 	 0.55744 	 -0.382972 	 0.133715
16.1112 	 0.111726 	 0.0361859 	 -0.295234 	 0.557689 	 -0.37956 	 0.133253
16.1181 	 0.105903 	 0.0353493 	 -0.292183 	 0.557805 	 -0.375942 	 0.132771
16.1251 	 0.100263 	 0.0344455 	 -0.289008 	 0.557962 	 -0.372059 	 0.13219
16.1321 	 0.094475 	 0.0332823 	 -0.285726 	 0.558136 	 -0.368112 	 0.131578
16.1392 	 0.0885561 	 0.0320415 	 -0.28231 	 0.558225 	 -0.364221 	 0.130915
16.1463 	 0.0825067 	 0.0308173 	 -0.278748 	 0.558141 	 -0.360378 	 0.130218
