time 	 Fx 	 Fy 	 Fz 	 Mx 	 My 	 Mz 	 Fx_p 	 Fy_p 	 Fz_p 	 Fx_v 	 Fy_v 	 Fz_v
25.2049 	 -24202 	 -1470.32 	 -20973.6 	 -3022.99 	 5037.74 	 22929.8 	 -24202 	 -1470.32 	 204009 	 0 	 0 	 0
25.2096 	 -24502.5 	 -1431.36 	 -20825 	 -3632.85 	 4948.29 	 22869.7 	 -24502.5 	 -1431.36 	 204158 	 0 	 0 	 0
25.2142 	 -24726.2 	 -1229.36 	 -18378.7 	 -6153.28 	 4947.51 	 23337.5 	 -24726.2 	 -1229.36 	 206604 	 0 	 0 	 0
25.2188 	 -24644.7 	 -646.74 	 -16757.9 	 -9457.17 	 4554.2 	 22899.6 	 -24644.7 	 -646.74 	 208225 	 0 	 0 	 0
25.2235 	 -24436.3 	 -754.172 	 -16858.7 	 -7017.83 	 5625.77 	 22664.2 	 -24436.3 	 -754.172 	 208124 	 0 	 0 	 0
25.2281 	 -24392.8 	 -1124.16 	 -18267.8 	 -3493.76 	 6803.92 	 22116.9 	 -24392.8 	 -1124.16 	 206715 	 0 	 0 	 0
25.2328 	 -24116.8 	 -1132.75 	 -19762.8 	 -2100.07 	 7332.43 	 21395.5 	 -24116.8 	 -1132.75 	 205220 	 0 	 0 	 0
25.2375 	 -24625.1 	 -1364.79 	 -20656.6 	 -1819.44 	 7365.79 	 21169.5 	 -24625.1 	 -1364.79 	 204326 	 0 	 0 	 0
25.2421 	 -26481.3 	 -1921.32 	 -20749.5 	 -4277.49 	 7081.13 	 24374.6 	 -26481.3 	 -1921.32 	 204233 	 0 	 0 	 0
25.2468 	 -26838.7 	 -1972.56 	 -19417.1 	 -5156.94 	 7267.89 	 25272.9 	 -26838.7 	 -1972.56 	 205566 	 0 	 0 	 0
25.2515 	 -27669.9 	 -2438.5 	 -18755 	 -5062.67 	 8461.26 	 27765 	 -27669.9 	 -2438.5 	 206228 	 0 	 0 	 0
25.2562 	 -28557.3 	 -2706.25 	 -18510.3 	 -6833.64 	 8912.24 	 30450.4 	 -28557.3 	 -2706.25 	 206473 	 0 	 0 	 0
25.2609 	 -28721.5 	 -2652.22 	 -18527 	 -7861.82 	 9179.75 	 30588.8 	 -28721.5 	 -2652.22 	 206456 	 0 	 0 	 0
25.2656 	 -30001.2 	 -3115.18 	 -20121.8 	 -10122.7 	 9389.88 	 34016.8 	 -30001.2 	 -3115.18 	 204861 	 0 	 0 	 0
25.2703 	 -30203.7 	 -3240.2 	 -21303.1 	 -11380.4 	 9338.47 	 34030 	 -30203.7 	 -3240.2 	 203680 	 0 	 0 	 0
25.275 	 -30595.7 	 -3549.48 	 -21262.8 	 -9713.2 	 10084.2 	 34276.6 	 -30595.7 	 -3549.48 	 203720 	 0 	 0 	 0
25.2798 	 -31052.1 	 -3908.57 	 -20753.7 	 -8348.12 	 10129.7 	 33654.6 	 -31052.1 	 -3908.57 	 204229 	 0 	 0 	 0
25.2845 	 -30941.8 	 -3913.42 	 -19602.3 	 -7772.49 	 10399.1 	 32229 	 -30941.8 	 -3913.42 	 205381 	 0 	 0 	 0
25.2893 	 -31072 	 -3879.2 	 -18153.7 	 -8076.65 	 11104.7 	 32074.2 	 -31072 	 -3879.2 	 206829 	 0 	 0 	 0
25.2941 	 -30310.2 	 -3521.41 	 -17575.9 	 -6959.37 	 11728.5 	 29627.5 	 -30310.2 	 -3521.41 	 207407 	 0 	 0 	 0
25.2989 	 -29978.1 	 -3492.27 	 -18627.2 	 -5808.72 	 12326.1 	 28778.3 	 -29978.1 	 -3492.27 	 206356 	 0 	 0 	 0
25.3037 	 -30020.8 	 -3448.84 	 -19717.9 	 -7148.71 	 12416.9 	 28764.4 	 -30020.8 	 -3448.84 	 205265 	 0 	 0 	 0
25.3085 	 -29677.1 	 -3223.4 	 -19811.9 	 -7105.01 	 12673.8 	 27849.8 	 -29677.1 	 -3223.4 	 205171 	 0 	 0 	 0
25.3133 	 -28821.3 	 -2679.73 	 -21198.4 	 -11339.9 	 11569.3 	 26286 	 -28821.3 	 -2679.73 	 203784 	 0 	 0 	 0
25.3181 	 -28932.6 	 -2695.22 	 -19900.8 	 -10948.2 	 11926.9 	 25818.9 	 -28932.6 	 -2695.22 	 205082 	 0 	 0 	 0
25.323 	 -29578 	 -2769.79 	 -21143.4 	 -13465 	 11391 	 27034.5 	 -29578 	 -2769.79 	 203839 	 0 	 0 	 0
25.3279 	 -30673.3 	 -3289.72 	 -18626.2 	 -11166.2 	 12603.7 	 28713.4 	 -30673.3 	 -3289.72 	 206357 	 0 	 0 	 0
25.3328 	 -31549.4 	 -3719.2 	 -16912 	 -9182.35 	 14164.6 	 31016 	 -31549.4 	 -3719.2 	 208071 	 0 	 0 	 0
25.3377 	 -31367.4 	 -3776.32 	 -18180.3 	 -9843.09 	 14277.4 	 30459.4 	 -31367.4 	 -3776.32 	 206803 	 0 	 0 	 0
25.3426 	 -30260.8 	 -3353.38 	 -18944.8 	 -8800.93 	 14393.8 	 27168.8 	 -30260.8 	 -3353.38 	 206038 	 0 	 0 	 0
25.3475 	 -29354.7 	 -3018.3 	 -19088.3 	 -7236.25 	 14931.7 	 24959.8 	 -29354.7 	 -3018.3 	 205895 	 0 	 0 	 0
25.3525 	 -29117.1 	 -2974.3 	 -18044.9 	 -5138.81 	 15835 	 23448.6 	 -29117.1 	 -2974.3 	 206938 	 0 	 0 	 0
25.3575 	 -28865.1 	 -2782.48 	 -16745.9 	 -4866.28 	 16470.5 	 22508.9 	 -28865.1 	 -2782.48 	 208237 	 0 	 0 	 0
25.3625 	 -28769.2 	 -2590.53 	 -14457.2 	 -3884.65 	 17444.1 	 21938.2 	 -28769.2 	 -2590.53 	 210526 	 0 	 0 	 0
25.3675 	 -28873 	 -2485.02 	 -13044.8 	 -3747.16 	 17932.3 	 21374.1 	 -28873 	 -2485.02 	 211938 	 0 	 0 	 0
25.3725 	 -28818.3 	 -2544.09 	 -13129 	 -2772.12 	 18703.3 	 21080.4 	 -28818.3 	 -2544.09 	 211854 	 0 	 0 	 0
25.3776 	 -28680.1 	 -2658.92 	 -15304.7 	 -3085.72 	 18776.7 	 21103.3 	 -28680.1 	 -2658.92 	 209678 	 0 	 0 	 0
25.3826 	 -29084.5 	 -2687.37 	 -16841.2 	 -4282.35 	 19214.3 	 23069.1 	 -29084.5 	 -2687.37 	 208142 	 0 	 0 	 0
25.3877 	 -29671.7 	 -2901.56 	 -16577.9 	 -5148.09 	 19925.8 	 25076.6 	 -29671.7 	 -2901.56 	 208405 	 0 	 0 	 0
25.3929 	 -29501.8 	 -2700.05 	 -15327.9 	 -4974.5 	 20198.7 	 23394.4 	 -29501.8 	 -2700.05 	 209655 	 0 	 0 	 0
25.398 	 -29829.4 	 -2618.97 	 -12208.1 	 -4308 	 20913.2 	 22407.2 	 -29829.4 	 -2618.97 	 212775 	 0 	 0 	 0
25.4032 	 -29405.6 	 -2424.83 	 -11444.9 	 -3784.74 	 21350.6 	 20795.6 	 -29405.6 	 -2424.83 	 213538 	 0 	 0 	 0
25.4084 	 -28607.6 	 -2258.69 	 -12702.6 	 -3594.06 	 21587 	 19277.8 	 -28607.6 	 -2258.69 	 212280 	 0 	 0 	 0
25.4136 	 -27871.1 	 -2101.52 	 -14898.8 	 -3032.01 	 21666.5 	 18030.7 	 -27871.1 	 -2101.52 	 210084 	 0 	 0 	 0
25.4189 	 -26588.5 	 -2044.78 	 -14326.5 	 -1004.38 	 23205.7 	 14067.1 	 -26588.5 	 -2044.78 	 210656 	 0 	 0 	 0
25.4242 	 -26577.5 	 -2064.2 	 -13603.4 	 -934.859 	 24019.8 	 12780.1 	 -26577.5 	 -2064.2 	 211379 	 0 	 0 	 0
25.4295 	 -25439.7 	 -2228.08 	 -10059.6 	 3735.22 	 26784.9 	 8812.74 	 -25439.7 	 -2228.08 	 214923 	 0 	 0 	 0
25.4348 	 -25292.8 	 -2540.71 	 -6486.2 	 7513.79 	 29054.8 	 7102.49 	 -25292.8 	 -2540.71 	 218497 	 0 	 0 	 0
25.4402 	 -25170.5 	 -2436.37 	 -6429.39 	 7470.63 	 29446.1 	 6834.97 	 -25170.5 	 -2436.37 	 218554 	 0 	 0 	 0
25.4456 	 -25432.5 	 -2159.63 	 -9119.93 	 4748.37 	 28492.8 	 7183.85 	 -25432.5 	 -2159.63 	 215863 	 0 	 0 	 0
25.4511 	 -25396.7 	 -2047.92 	 -11176.4 	 4016.59 	 28227.3 	 7566.01 	 -25396.7 	 -2047.92 	 213806 	 0 	 0 	 0
25.4566 	 -25123.7 	 -1988.38 	 -11596.9 	 4467.44 	 28668.1 	 6776.41 	 -25123.7 	 -1988.38 	 213386 	 0 	 0 	 0
25.4621 	 -25272.5 	 -1828.05 	 -10527.1 	 3933.63 	 28918.2 	 6683.62 	 -25272.5 	 -1828.05 	 214456 	 0 	 0 	 0
25.4677 	 -25251.4 	 -1569.44 	 -8148.73 	 3663.89 	 29513.3 	 6309.56 	 -25251.4 	 -1569.44 	 216834 	 0 	 0 	 0
25.4733 	 -25243.3 	 -1446.43 	 -5371.57 	 4451.16 	 31367.7 	 6256.61 	 -25243.3 	 -1446.43 	 219611 	 0 	 0 	 0
25.4789 	 -24876 	 -1565.88 	 -4739.88 	 5840.38 	 32880.7 	 5655.37 	 -24876 	 -1565.88 	 220243 	 0 	 0 	 0
25.4846 	 -24991.8 	 -1956.57 	 -6270.58 	 7193.03 	 33731.8 	 6314.17 	 -24991.8 	 -1956.57 	 218712 	 0 	 0 	 0
25.4904 	 -25449.9 	 -1947.69 	 -8494.67 	 5792.13 	 32964.7 	 6496.64 	 -25449.9 	 -1947.69 	 216488 	 0 	 0 	 0
25.4962 	 -25501.9 	 -1649.45 	 -9011.13 	 3762.95 	 32209.8 	 7203.1 	 -25501.9 	 -1649.45 	 215972 	 0 	 0 	 0
25.502 	 -25816.9 	 -1592.86 	 -8400.05 	 2936.49 	 32249.8 	 7669.71 	 -25816.9 	 -1592.86 	 216583 	 0 	 0 	 0
25.5079 	 -26359.7 	 -1768.37 	 -6968.31 	 3381.59 	 32839.9 	 8090.41 	 -26359.7 	 -1768.37 	 218015 	 0 	 0 	 0
25.5139 	 -24820.3 	 -1058.5 	 -3532.54 	 1410.69 	 33902.2 	 9688.07 	 -24820.3 	 -1058.5 	 221450 	 0 	 0 	 0
25.5199 	 -22224.8 	 -607.196 	 -2276.07 	 5773.99 	 36925.1 	 7122.41 	 -22224.8 	 -607.196 	 222707 	 0 	 0 	 0
25.526 	 -21722.1 	 -506.838 	 -4133.29 	 6755.01 	 37623.9 	 5207.26 	 -21722.1 	 -506.838 	 220850 	 0 	 0 	 0
25.5322 	 -21346.7 	 -288.702 	 -4479.77 	 6576.27 	 37376.7 	 3646.47 	 -21346.7 	 -288.702 	 220503 	 0 	 0 	 0
25.5384 	 -21351.7 	 -346.674 	 -4312.36 	 7338.46 	 37633.7 	 2079.95 	 -21351.7 	 -346.674 	 220671 	 0 	 0 	 0
25.5447 	 -19569.5 	 -640.243 	 -135.812 	 14349.9 	 42183.6 	 -3274.41 	 -19569.5 	 -640.243 	 224847 	 0 	 0 	 0
25.5511 	 -19148.6 	 -1168.48 	 2189.81 	 20143.3 	 45369.8 	 -7151.61 	 -19148.6 	 -1168.48 	 227173 	 0 	 0 	 0
25.5576 	 -19541 	 -1406.97 	 1858.94 	 20538.4 	 45441.8 	 -6944.65 	 -19541 	 -1406.97 	 226842 	 0 	 0 	 0
25.5642 	 -20245.5 	 -1603.76 	 116.572 	 19107.9 	 44365.3 	 -5546.22 	 -20245.5 	 -1603.76 	 225099 	 0 	 0 	 0
25.5708 	 -21388.2 	 -1528.9 	 -2404.28 	 15282.8 	 42423.2 	 -3385.65 	 -21388.2 	 -1528.9 	 222579 	 0 	 0 	 0
25.5776 	 -20970.6 	 -1097.26 	 -1701.58 	 14106 	 42680.2 	 -3917.08 	 -20970.6 	 -1097.26 	 223281 	 0 	 0 	 0
25.5845 	 -21651.5 	 -1012.26 	 -1069.76 	 12083.9 	 42396.1 	 -3178.57 	 -21651.5 	 -1012.26 	 223913 	 0 	 0 	 0
25.5914 	 -21604.3 	 -1045.96 	 1066.57 	 12702.4 	 43446.5 	 -1925.55 	 -21604.3 	 -1045.96 	 226049 	 0 	 0 	 0
25.5985 	 -20395.2 	 -923.7 	 3022.47 	 15561.5 	 45748.3 	 -3254.7 	 -20395.2 	 -923.7 	 228005 	 0 	 0 	 0
25.6058 	 -20127.1 	 -967.266 	 2050.92 	 17046.9 	 46483.9 	 -4429.56 	 -20127.1 	 -967.266 	 227034 	 0 	 0 	 0
25.6131 	 -20548.7 	 -1074.99 	 327.589 	 16788.6 	 46093.2 	 -4142.87 	 -20548.7 	 -1074.99 	 225310 	 0 	 0 	 0
25.6206 	 -21184.7 	 -1111.37 	 -710.345 	 14975.5 	 45331 	 -3131.24 	 -21184.7 	 -1111.37 	 224273 	 0 	 0 	 0
25.6283 	 -21776.9 	 -1055.96 	 -267.377 	 12875.3 	 44861.6 	 -2320.94 	 -21776.9 	 -1055.96 	 224716 	 0 	 0 	 0
25.6361 	 -22072.1 	 -1102.01 	 1488.66 	 12653.5 	 45625 	 -2082.78 	 -22072.1 	 -1102.01 	 226472 	 0 	 0 	 0
25.6441 	 -21534.5 	 -1341.62 	 3659.5 	 15829.7 	 48216.8 	 -3905.42 	 -21534.5 	 -1341.62 	 228642 	 0 	 0 	 0
25.6523 	 -20197.4 	 -1432.43 	 5262.36 	 20578.4 	 51545.9 	 -7398.85 	 -20197.4 	 -1432.43 	 230245 	 0 	 0 	 0
25.6607 	 -19393.4 	 -1378.41 	 5135.22 	 21914.5 	 52947.7 	 -8861.91 	 -19393.4 	 -1378.41 	 230118 	 0 	 0 	 0
25.6693 	 -20073.7 	 -1574.79 	 2806.88 	 20888.8 	 51857.4 	 -8081.99 	 -20073.7 	 -1574.79 	 227790 	 0 	 0 	 0
25.6782 	 -20252.1 	 -1358.55 	 2212.77 	 18881.7 	 51122.6 	 -7837.74 	 -20252.1 	 -1358.55 	 227196 	 0 	 0 	 0
25.6874 	 -20557.1 	 -1071.63 	 2693.11 	 15997.1 	 50331.9 	 -7064.05 	 -20557.1 	 -1071.63 	 227676 	 0 	 0 	 0
25.697 	 -21030.6 	 -918.85 	 3941.82 	 14091.1 	 49971.5 	 -6132.84 	 -21030.6 	 -918.85 	 228925 	 0 	 0 	 0
25.7068 	 -20911.7 	 -862.263 	 5768.99 	 14321.9 	 50699 	 -5467.89 	 -20911.7 	 -862.263 	 230752 	 0 	 0 	 0
25.7171 	 -20467.1 	 -979.33 	 6801.38 	 16798.2 	 52083.9 	 -5600.33 	 -20467.1 	 -979.33 	 231784 	 0 	 0 	 0
25.7279 	 -20166.7 	 -1155.58 	 6906.5 	 19217.1 	 53085.5 	 -5470.8 	 -20166.7 	 -1155.58 	 231889 	 0 	 0 	 0
25.7392 	 -20005.9 	 -1215.38 	 6367.6 	 19927.4 	 53609.1 	 -5218.43 	 -20005.9 	 -1215.38 	 231350 	 0 	 0 	 0
25.7511 	 -20058.5 	 -1033.77 	 5620.86 	 18006.5 	 53285 	 -4766.99 	 -20058.5 	 -1033.77 	 230604 	 0 	 0 	 0
25.7638 	 -20234.8 	 -1077.5 	 5917.9 	 16896.1 	 53294 	 -4278.76 	 -20234.8 	 -1077.5 	 230901 	 0 	 0 	 0
25.7772 	 -20098.2 	 -927.762 	 7707.42 	 15746.1 	 53707.5 	 -4241.42 	 -20098.2 	 -927.762 	 232690 	 0 	 0 	 0
25.7906 	 -19392.4 	 -848.716 	 9947.82 	 17900.4 	 55381.3 	 -6665.43 	 -19392.4 	 -848.716 	 234931 	 0 	 0 	 0
25.8039 	 -19370.1 	 -839.217 	 10755.9 	 17990.3 	 55794.6 	 -7690.97 	 -19370.1 	 -839.217 	 235739 	 0 	 0 	 0
25.8172 	 -19856.9 	 -1039.69 	 10476.4 	 17693.9 	 55580.3 	 -6885.96 	 -19856.9 	 -1039.69 	 235459 	 0 	 0 	 0
25.8305 	 -19693.4 	 -1060.41 	 10744.1 	 17576 	 55861.9 	 -6908.78 	 -19693.4 	 -1060.41 	 235727 	 0 	 0 	 0
25.8438 	 -19766.1 	 -1058.77 	 10675.4 	 16395.1 	 55627.1 	 -6826.02 	 -19766.1 	 -1058.77 	 235658 	 0 	 0 	 0
25.857 	 -19699.1 	 -1054.18 	 11540.9 	 15893.9 	 55734.9 	 -6728.36 	 -19699.1 	 -1054.18 	 236524 	 0 	 0 	 0
25.8702 	 -19409.9 	 -1041.67 	 12606.3 	 16137.4 	 55883.6 	 -7170.29 	 -19409.9 	 -1041.67 	 237589 	 0 	 0 	 0
25.8833 	 -19053.9 	 -999.703 	 13292.1 	 15993.5 	 55831.2 	 -8012.7 	 -19053.9 	 -999.703 	 238275 	 0 	 0 	 0
25.8964 	 -18313.7 	 -746.133 	 14224.9 	 15424.9 	 55864.7 	 -8618.93 	 -18313.7 	 -746.133 	 239208 	 0 	 0 	 0
25.9094 	 -17618.2 	 -640.87 	 14543.7 	 16253.9 	 55953 	 -9232.35 	 -17618.2 	 -640.87 	 239527 	 0 	 0 	 0
25.9224 	 -17320.3 	 -543.36 	 14730.4 	 15755.6 	 55602.9 	 -9620.32 	 -17320.3 	 -543.36 	 239713 	 0 	 0 	 0
25.9354 	 -16763.2 	 -430.165 	 14582.4 	 15167.9 	 55155.8 	 -9835.29 	 -16763.2 	 -430.165 	 239565 	 0 	 0 	 0
25.9483 	 -16037 	 -299.322 	 15114.4 	 15010.4 	 55043.7 	 -10769.4 	 -16037 	 -299.322 	 240097 	 0 	 0 	 0
25.9612 	 -15553.3 	 -233.432 	 16248.8 	 14930 	 55039 	 -11643.8 	 -15553.3 	 -233.432 	 241232 	 0 	 0 	 0
25.9741 	 -15244.7 	 -134.268 	 16495.5 	 14000.2 	 54467.8 	 -12128.9 	 -15244.7 	 -134.268 	 241478 	 0 	 0 	 0
25.987 	 -14822 	 -171.429 	 16576.7 	 14400.5 	 54369.1 	 -12558.8 	 -14822 	 -171.429 	 241560 	 0 	 0 	 0
25.9998 	 -14426.3 	 -108.204 	 16902.5 	 13899.1 	 54028.5 	 -13052.4 	 -14426.3 	 -108.204 	 241885 	 0 	 0 	 0
26.0127 	 -13992.1 	 -124.856 	 17065.6 	 13847.4 	 53702.1 	 -13492.5 	 -13992.1 	 -124.856 	 242049 	 0 	 0 	 0
26.0255 	 -13632.7 	 -98.3452 	 17773.3 	 13773.4 	 53435.3 	 -14233.6 	 -13632.7 	 -98.3452 	 242756 	 0 	 0 	 0
26.0383 	 -13390.3 	 7.59018 	 18504.8 	 12454.5 	 52687.5 	 -14635.3 	 -13390.3 	 7.59018 	 243488 	 0 	 0 	 0
26.0511 	 -12966.2 	 22.058 	 18959.2 	 12061.8 	 52081.1 	 -14963.5 	 -12966.2 	 22.058 	 243942 	 0 	 0 	 0
26.0639 	 -12254.3 	 -3.85562 	 19333 	 12622.9 	 51976.7 	 -14889.5 	 -12254.3 	 -3.85562 	 244316 	 0 	 0 	 0
26.0767 	 -11649.2 	 7.74118 	 19604.5 	 12517.1 	 51520 	 -15392.1 	 -11649.2 	 7.74118 	 244587 	 0 	 0 	 0
26.0895 	 -11233.8 	 38.0884 	 20474.4 	 11874.8 	 51038.1 	 -15797.3 	 -11233.8 	 38.0884 	 245457 	 0 	 0 	 0
26.1023 	 -10869.4 	 79.4179 	 21128.6 	 11051 	 50205 	 -16952.4 	 -10869.4 	 79.4179 	 246111 	 0 	 0 	 0
26.1149 	 -10407.2 	 99.9966 	 20771.6 	 11046.9 	 49308.7 	 -18334.7 	 -10407.2 	 99.9966 	 245754 	 0 	 0 	 0
26.1267 	 -9676.26 	 382.239 	 21126.4 	 9182.55 	 48164.2 	 -19500.6 	 -9676.26 	 382.239 	 246109 	 0 	 0 	 0
26.1379 	 -9214.94 	 412.028 	 21582.9 	 8679.84 	 47331 	 -20479.8 	 -9214.94 	 412.028 	 246566 	 0 	 0 	 0
26.1484 	 -8869.91 	 427.059 	 21958.1 	 8136.07 	 46656.8 	 -20453.9 	 -8869.91 	 427.059 	 246941 	 0 	 0 	 0
26.1585 	 -8615.42 	 437.314 	 22423.9 	 7390.27 	 45924.6 	 -20530.4 	 -8615.42 	 437.314 	 247407 	 0 	 0 	 0
26.1682 	 -8212.35 	 465.321 	 23041.9 	 6744.36 	 45217.6 	 -20725.1 	 -8212.35 	 465.321 	 248025 	 0 	 0 	 0
26.1775 	 -7868.51 	 463.203 	 23954 	 5882.53 	 44701.8 	 -21204.2 	 -7868.51 	 463.203 	 248937 	 0 	 0 	 0
26.1866 	 -7532.22 	 324.173 	 23780.8 	 6334.14 	 44142.5 	 -21680.5 	 -7532.22 	 324.173 	 248764 	 0 	 0 	 0
26.1953 	 -6980.95 	 327.88 	 23266.6 	 6933.59 	 43675.2 	 -22005.9 	 -6980.95 	 327.88 	 248250 	 0 	 0 	 0
26.2038 	 -6572.53 	 413.347 	 23005.5 	 6945.82 	 43051.5 	 -22438.3 	 -6572.53 	 413.347 	 247988 	 0 	 0 	 0
26.212 	 -6288.8 	 475.298 	 23071.7 	 6647.05 	 42491.8 	 -22615.7 	 -6288.8 	 475.298 	 248055 	 0 	 0 	 0
26.22 	 -6097.56 	 699.84 	 23407.6 	 3856.83 	 40956 	 -23625 	 -6097.56 	 699.84 	 248391 	 0 	 0 	 0
26.2279 	 -6083.08 	 916.255 	 25335 	 868.813 	 39459.2 	 -25148.4 	 -6083.08 	 916.255 	 250318 	 0 	 0 	 0
26.2355 	 -5426.88 	 891.406 	 25655.5 	 1116.53 	 39232.5 	 -26451 	 -5426.88 	 891.406 	 250638 	 0 	 0 	 0
26.243 	 -4731.2 	 760.037 	 25455.1 	 2509.41 	 39405.3 	 -26575.7 	 -4731.2 	 760.037 	 250438 	 0 	 0 	 0
26.2503 	 -4391.35 	 474.245 	 24620.8 	 4888.89 	 39540.5 	 -26109.1 	 -4391.35 	 474.245 	 249604 	 0 	 0 	 0
26.2575 	 -4673.01 	 408.218 	 24276.9 	 3635.47 	 38154.2 	 -25804 	 -4673.01 	 408.218 	 249260 	 0 	 0 	 0
26.2646 	 -5003.21 	 581.259 	 25065.9 	 508.206 	 36188.2 	 -26480.5 	 -5003.21 	 581.259 	 250049 	 0 	 0 	 0
26.2715 	 -4806.72 	 803.498 	 25177.9 	 -1786.41 	 34625.2 	 -27099 	 -4806.72 	 803.498 	 250161 	 0 	 0 	 0
26.2784 	 -3611.74 	 1054.82 	 24846.3 	 -2136.75 	 34052.6 	 -26447.7 	 -3611.74 	 1054.82 	 249829 	 0 	 0 	 0
26.2851 	 -2470.08 	 1020.75 	 23797.1 	 -296.801 	 34276 	 -26089.6 	 -2470.08 	 1020.75 	 248780 	 0 	 0 	 0
26.2917 	 -1171.8 	 1285.15 	 24723.5 	 -1179.54 	 34112.3 	 -25304.9 	 -1171.8 	 1285.15 	 249706 	 0 	 0 	 0
26.2982 	 -544.986 	 1451.13 	 25880.6 	 -3110.91 	 33439.6 	 -26889.1 	 -544.986 	 1451.13 	 250864 	 0 	 0 	 0
26.3047 	 -690.949 	 1274.53 	 26117.7 	 -2839.46 	 33319.1 	 -27205.3 	 -690.949 	 1274.53 	 251101 	 0 	 0 	 0
26.311 	 -896.722 	 1154 	 25056.3 	 -3513.13 	 32585 	 -26654.8 	 -896.722 	 1154 	 250039 	 0 	 0 	 0
26.3173 	 -1006.65 	 1054.76 	 25528.9 	 -3855.16 	 31405.7 	 -26718.4 	 -1006.65 	 1054.76 	 250512 	 0 	 0 	 0
26.3235 	 -1168.22 	 1080.82 	 25276.2 	 -5983 	 29469.9 	 -27923.6 	 -1168.22 	 1080.82 	 250259 	 0 	 0 	 0
26.3296 	 -876.875 	 1074.03 	 26029.2 	 -6075.58 	 29231.3 	 -28170.6 	 -876.875 	 1074.03 	 251012 	 0 	 0 	 0
26.3357 	 -265.784 	 1080.64 	 26043.2 	 -5167.37 	 29281.7 	 -28052.4 	 -265.784 	 1080.64 	 251026 	 0 	 0 	 0
26.3416 	 451.202 	 1140.56 	 26173.5 	 -4999.94 	 28947.4 	 -26704.8 	 451.202 	 1140.56 	 251156 	 0 	 0 	 0
26.3476 	 1055.88 	 1191.96 	 26308.7 	 -5212.89 	 28614.9 	 -25122.7 	 1055.88 	 1191.96 	 251292 	 0 	 0 	 0
26.3534 	 882.903 	 1341.2 	 26490.1 	 -8241.1 	 26739.3 	 -26748.3 	 882.903 	 1341.2 	 251473 	 0 	 0 	 0
26.3592 	 1445.47 	 1430.76 	 26548.3 	 -8599.27 	 25795.1 	 -27411.3 	 1445.47 	 1430.76 	 251531 	 0 	 0 	 0
26.3649 	 1668.24 	 1418.34 	 26811.8 	 -8826.4 	 25350 	 -27794 	 1668.24 	 1418.34 	 251795 	 0 	 0 	 0
26.3706 	 1519.74 	 1432.8 	 27055.6 	 -10527.2 	 24046.4 	 -28901.8 	 1519.74 	 1432.8 	 252038 	 0 	 0 	 0
26.3763 	 1386.32 	 1448.67 	 28032.8 	 -11373.3 	 23214.8 	 -29776.4 	 1386.32 	 1448.67 	 253016 	 0 	 0 	 0
26.3819 	 1695.91 	 1487.66 	 28171.3 	 -11768.4 	 22602.7 	 -30421.2 	 1695.91 	 1487.66 	 253154 	 0 	 0 	 0
26.3874 	 1860.94 	 1490.09 	 27706.9 	 -12121.3 	 21716.2 	 -30227.6 	 1860.94 	 1490.09 	 252690 	 0 	 0 	 0
26.3929 	 2639.68 	 1554.98 	 26989.9 	 -11648.6 	 21877.3 	 -29813.2 	 2639.68 	 1554.98 	 251973 	 0 	 0 	 0
26.3984 	 2945.52 	 1360.22 	 26331 	 -9746.38 	 22176.7 	 -29123.2 	 2945.52 	 1360.22 	 251314 	 0 	 0 	 0
26.4038 	 3892.61 	 1457.7 	 26746.3 	 -8697.19 	 22559.5 	 -28873.2 	 3892.61 	 1457.7 	 251729 	 0 	 0 	 0
26.4092 	 4134.88 	 1396.19 	 26823.1 	 -8197.6 	 21664 	 -28567.2 	 4134.88 	 1396.19 	 251806 	 0 	 0 	 0
26.4145 	 4568.5 	 1744.5 	 27271 	 -10997.7 	 19696.8 	 -29143.1 	 4568.5 	 1744.5 	 252254 	 0 	 0 	 0
26.4198 	 3890.58 	 1732.9 	 27740.2 	 -13429.2 	 17996.1 	 -29890.9 	 3890.58 	 1732.9 	 252723 	 0 	 0 	 0
26.4251 	 4838 	 1788.76 	 27937.7 	 -13282 	 18179.8 	 -29374.3 	 4838 	 1788.76 	 252921 	 0 	 0 	 0
26.4303 	 6023.74 	 1905.58 	 27575 	 -11765.2 	 18850.8 	 -28115.1 	 6023.74 	 1905.58 	 252558 	 0 	 0 	 0
26.4355 	 6527.14 	 1750.47 	 26848.1 	 -10470.5 	 18839.4 	 -27483.6 	 6527.14 	 1750.47 	 251831 	 0 	 0 	 0
26.4407 	 6386.82 	 1570.7 	 26454.5 	 -10096.1 	 18488.6 	 -27444.7 	 6386.82 	 1570.7 	 251437 	 0 	 0 	 0
26.4459 	 6127.85 	 1627.13 	 26839.5 	 -11955.8 	 17370.2 	 -27497.3 	 6127.85 	 1627.13 	 251822 	 0 	 0 	 0
26.451 	 6033.31 	 1710.11 	 27847.7 	 -13497.6 	 16367.3 	 -28046.1 	 6033.31 	 1710.11 	 252831 	 0 	 0 	 0
26.4561 	 6868.92 	 1990.5 	 29626.8 	 -15606.8 	 15619.1 	 -27456.8 	 6868.92 	 1990.5 	 254610 	 0 	 0 	 0
26.4611 	 6851.29 	 1652.93 	 29139.3 	 -14786.1 	 15042.7 	 -27464.1 	 6851.29 	 1652.93 	 254122 	 0 	 0 	 0
